"SUID","EdgeBetweenness","interaction","MI sano","MI_","name","selected","shared interaction","shared name"
"26016","3064.35695528","0.208156",,"0.208156","ABCB10 (0.208156) DNAJC25-GNG10","false","0.208156","ABCB10 (0.208156) DNAJC25-GNG10"
"26017","20816.46974559","0.177938",,"0.177938","CPOX (0.177938) EGLN1","false","0.177938","CPOX (0.177938) EGLN1"
"26018","8426.0","0.184358",,"0.184358","CPOX (0.184358) MFN1","false","0.184358","CPOX (0.184358) MFN1"
"26019","8426.0","0.194519",,"0.194519","CPOX (0.194519) S100PBP","false","0.194519","CPOX (0.194519) S100PBP"
"26020","21397.53014786","0.220167",,"0.220167","CPOX (0.220167) KLHL28","false","0.220167","CPOX (0.220167) KLHL28"
"26021","6217.39572263","0.196124",,"0.196124","TMEM106B (0.196124) YAF2","false","0.196124","TMEM106B (0.196124) YAF2"
"26022","12259.46718029","0.201679",,"0.201679","TMEM106B (0.201679) TWSG1","false","0.201679","TMEM106B (0.201679) TWSG1"
"26023","4328.75401502","0.175723",,"0.175723","DNAJC25-GNG10 (0.175723) RCN2","false","0.175723","DNAJC25-GNG10 (0.175723) RCN2"
"26024","2693.45764493","0.176291",,"0.176291","DNAJC25-GNG10 (0.176291) RFK","false","0.176291","DNAJC25-GNG10 (0.176291) RFK"
"26025","5887.57583654","0.17642",,"0.17642","DNAJC25-GNG10 (0.17642) SPAST","false","0.17642","DNAJC25-GNG10 (0.17642) SPAST"
"26026","1487.64513631","0.181112",,"0.181112","DNAJC25-GNG10 (0.181112) YAF2","false","0.181112","DNAJC25-GNG10 (0.181112) YAF2"
"26027","3783.50543211","0.190023",,"0.190023","DNAJC25-GNG10 (0.190023) MIER3","false","0.190023","DNAJC25-GNG10 (0.190023) MIER3"
"26028","7241.63142268","0.218475",,"0.218475","DNAJC25-GNG10 (0.218475) TMED7","false","0.218475","DNAJC25-GNG10 (0.218475) TMED7"
"26029","5292.9489628","0.227773",,"0.227773","DNAJC25-GNG10 (0.227773) TMEM106B","false","0.227773","DNAJC25-GNG10 (0.227773) TMEM106B"
"26030","3134.847951","0.51297",,"0.51297","DNAJC25-GNG10 (0.51297) GNG10","false","0.51297","DNAJC25-GNG10 (0.51297) GNG10"
"26031","11607.76408766","0.183139",,"0.183139","ABCB1 (0.183139) ACAT2","false","0.183139","ABCB1 (0.183139) ACAT2"
"26032","7534.76703133","0.184915",,"0.184915","ABCB1 (0.184915) LZTS1","false","0.184915","ABCB1 (0.184915) LZTS1"
"26033","4532.81600808","0.175379",,"0.175379","ACAT2 (0.175379) RFX7","false","0.175379","ACAT2 (0.175379) RFX7"
"26034","55142.36019295","0.176321",,"0.176321","ACAT2 (0.176321) SPCS3","false","0.176321","ACAT2 (0.176321) SPCS3"
"26035","8426.0","0.17643",,"0.17643","ACAT2 (0.17643) NBEA","false","0.17643","ACAT2 (0.17643) NBEA"
"26036","3163.45795711","0.177424",,"0.177424","ACAT2 (0.177424) FBP1","false","0.177424","ACAT2 (0.177424) FBP1"
"26037","34837.79191899","0.177861",,"0.177861","ACAT2 (0.177861) NEGR1","false","0.177861","ACAT2 (0.177861) NEGR1"
"26038","8455.77444835","0.179708",,"0.179708","ACAT2 (0.179708) PLD1","false","0.179708","ACAT2 (0.179708) PLD1"
"26039","8426.0","0.180439",,"0.180439","ACAT2 (0.180439) ADAM8","false","0.180439","ACAT2 (0.180439) ADAM8"
"26040","46671.49194804","0.181535",,"0.181535","ACAT2 (0.181535) HOMER2","false","0.181535","ACAT2 (0.181535) HOMER2"
"26041","10592.60730628","0.182965",,"0.182965","ACAT2 (0.182965) USP38","false","0.182965","ACAT2 (0.182965) USP38"
"26042","14785.83610432","0.187719",,"0.187719","ACAT2 (0.187719) DBI","false","0.187719","ACAT2 (0.187719) DBI"
"26043","40686.39375989","0.197386",,"0.197386","ACAT2 (0.197386) HMGCS1","false","0.197386","ACAT2 (0.197386) HMGCS1"
"26044","8426.0","0.198159",,"0.198159","ACAT2 (0.198159) LGALS3","false","0.198159","ACAT2 (0.198159) LGALS3"
"26045","6525.15827971","0.20641",,"0.20641","ACAT2 (0.20641) FDFT1","false","0.20641","ACAT2 (0.20641) FDFT1"
"26046","49252.36175614","0.21397",,"0.21397","ACAT2 (0.21397) IL17D","false","0.21397","ACAT2 (0.21397) IL17D"
"26047","29266.72697293","0.214441",,"0.214441","ACAT2 (0.214441) MYO1B","false","0.214441","ACAT2 (0.214441) MYO1B"
"26048","70917.36902292","0.21538",,"0.21538","ACAT2 (0.21538) SCN1B","false","0.21538","ACAT2 (0.21538) SCN1B"
"26049","11993.42301405","0.244089",,"0.244089","ACAT2 (0.244089) EBP","false","0.244089","ACAT2 (0.244089) EBP"
"26050","57038.61158498","0.176192",,"0.176192","LZTS1 (0.176192) MAL2","false","0.176192","LZTS1 (0.176192) MAL2"
"26051","31050.62092068","0.179125",,"0.179125","LZTS1 (0.179125) NEGR1","false","0.179125","LZTS1 (0.179125) NEGR1"
"26052","38575.06127881","0.179714",,"0.179714","LZTS1 (0.179714) ZHX3","false","0.179714","LZTS1 (0.179714) ZHX3"
"26053","17425.17081354","0.182304",,"0.182304","LZTS1 (0.182304) METTL7A","false","0.182304","LZTS1 (0.182304) METTL7A"
"26054","13083.76234028","0.182812",,"0.182812","LZTS1 (0.182812) SERPINI1","false","0.182812","LZTS1 (0.182812) SERPINI1"
"26055","8426.0","0.189289",,"0.189289","LZTS1 (0.189289) OSCP1","false","0.189289","LZTS1 (0.189289) OSCP1"
"26056","7874.9042509","0.257063",,"0.257063","LZTS1 (0.257063) SEMA6D","false","0.257063","LZTS1 (0.257063) SEMA6D"
"26057","8426.0","0.179771",,"0.179771","ABCB5 (0.179771) THBS2","false","0.179771","ABCB5 (0.179771) THBS2"
"26058","8426.0","0.180638",,"0.180638","ABCB5 (0.180638) RFFL","false","0.180638","ABCB5 (0.180638) RFFL"
"26059","6307.64094583","0.194046",,"0.194046","ABCB5 (0.194046) MMP2","false","0.194046","ABCB5 (0.194046) MMP2"
"26060","13595.53835785","0.211077",,"0.211077","ABCB5 (0.211077) OGN","false","0.211077","ABCB5 (0.211077) OGN"
"26061","20625.82327601","0.218792",,"0.218792","ABCB5 (0.218792) MITF","false","0.218792","ABCB5 (0.218792) MITF"
"26062","7534.11927588","0.287809",,"0.287809","ABCB5 (0.287809) CTSK","false","0.287809","ABCB5 (0.287809) CTSK"
"26063","12049.80490091","0.176373",,"0.176373","OGN (0.176373) ST3GAL5","false","0.176373","OGN (0.176373) ST3GAL5"
"26064","52015.02227754","0.183609",,"0.183609","MITF (0.183609) TMEM254","false","0.183609","MITF (0.183609) TMEM254"
"26065","14912.82526111","0.187474",,"0.187474","MITF (0.187474) TTF1","false","0.187474","MITF (0.187474) TTF1"
"26066","12235.97258716","0.207581",,"0.207581","MITF (0.207581) STARD3","false","0.207581","MITF (0.207581) STARD3"
"26067","17825.96964246","0.266475",,"0.266475","MITF (0.266475) TFPI","false","0.266475","MITF (0.266475) TFPI"
"26068","19443.93672011","0.175406",,"0.175406","CTSK (0.175406) FAP","false","0.175406","CTSK (0.175406) FAP"
"26069","32648.22036662","0.184433",,"0.184433","CTSK (0.184433) TFPI","false","0.184433","CTSK (0.184433) TFPI"
"26070","17945.54926952","0.206051",,"0.206051","CTSK (0.206051) MMP2","false","0.206051","CTSK (0.206051) MMP2"
"26071","9801.46918478","0.213577",,"0.213577","CTSK (0.213577) MITF","false","0.213577","CTSK (0.213577) MITF"
"26072","8426.0","0.189521",,"0.189521","ABCB6 (0.189521) ALDH4A1","false","0.189521","ABCB6 (0.189521) ALDH4A1"
"26073","19635.65524437","0.174972",,"0.174972","ALDH4A1 (0.174972) KPNA4","false","0.174972","ALDH4A1 (0.174972) KPNA4"
"26074","738.99540963","0.176385",,"0.176385","ALDH4A1 (0.176385) PREB","false","0.176385","ALDH4A1 (0.176385) PREB"
"26075","25771.04743328","0.177071",,"0.177071","ALDH4A1 (0.177071) NDUFAF1","false","0.177071","ALDH4A1 (0.177071) NDUFAF1"
"26076","18771.55499773","0.177122",,"0.177122","ALDH4A1 (0.177122) PDE4DIP","false","0.177122","ALDH4A1 (0.177122) PDE4DIP"
"26077","4730.81873519","0.178617",,"0.178617","ALDH4A1 (0.178617) YWHAG","false","0.178617","ALDH4A1 (0.178617) YWHAG"
"26078","1091.33242653","0.180761",,"0.180761","ALDH4A1 (0.180761) GNS","false","0.180761","ALDH4A1 (0.180761) GNS"
"26079","8426.0","0.180807",,"0.180807","ALDH4A1 (0.180807) USP5","false","0.180807","ALDH4A1 (0.180807) USP5"
"26080","20972.72937443","0.184354",,"0.184354","ALDH4A1 (0.184354) BTBD6","false","0.184354","ALDH4A1 (0.184354) BTBD6"
"26081","4257.91916014","0.191203",,"0.191203","ALDH4A1 (0.191203) GNG2","false","0.191203","ALDH4A1 (0.191203) GNG2"
"26082","4202.06984189","0.19627",,"0.19627","ALDH4A1 (0.19627) GCOM1","false","0.19627","ALDH4A1 (0.19627) GCOM1"
"26083","7793.1451402","0.198682",,"0.198682","ALDH4A1 (0.198682) RHOQ","false","0.198682","ALDH4A1 (0.198682) RHOQ"
"26084","23929.63032448","0.203166",,"0.203166","ALDH4A1 (0.203166) MARCH2","false","0.203166","ALDH4A1 (0.203166) MARCH2"
"26085","28005.36235786","0.213022",,"0.213022","ALDH4A1 (0.213022) RNF141","false","0.213022","ALDH4A1 (0.213022) RNF141"
"26086","6145.68792447","0.214801",,"0.214801","ALDH4A1 (0.214801) TNIP1","false","0.214801","ALDH4A1 (0.214801) TNIP1"
"26087","4417.36331777","0.234722",,"0.234722","ALDH4A1 (0.234722) SYNPO","false","0.234722","ALDH4A1 (0.234722) SYNPO"
"26088","5037.57229504","0.17629",,"0.17629","ABCB7 (0.17629) PXMP2","false","0.17629","ABCB7 (0.17629) PXMP2"
"26089","8269.5734657","0.17769",,"0.17769","ABCB7 (0.17769) NDUFB5","false","0.17769","ABCB7 (0.17769) NDUFB5"
"26090","3271.76319268","0.180034",,"0.180034","ABCB7 (0.180034) CPT2","false","0.180034","ABCB7 (0.180034) CPT2"
"26091","11689.07649234","0.181923",,"0.181923","ABCB7 (0.181923) EXD2","false","0.181923","ABCB7 (0.181923) EXD2"
"26092","5222.80347016","0.191175",,"0.191175","ABCB7 (0.191175) ATP5F1","false","0.191175","ABCB7 (0.191175) ATP5F1"
"26093","717.50897594","0.208756",,"0.208756","ABCB7 (0.208756) MRPL37","false","0.208756","ABCB7 (0.208756) MRPL37"
"26094","3196.66930131","0.228427",,"0.228427","ABCB7 (0.228427) NDUFS4","false","0.228427","ABCB7 (0.228427) NDUFS4"
"26095","2635.79455821","0.257628",,"0.257628","ABCB7 (0.257628) UQCRC2","false","0.257628","ABCB7 (0.257628) UQCRC2"
"26096","3524.70871086","0.174878",,"0.174878","NDUFB5 (0.174878) VDAC2","false","0.174878","NDUFB5 (0.174878) VDAC2"
"26097","4946.28566365","0.1795",,"0.1795","NDUFB5 (0.1795) PPARA","false","0.1795","NDUFB5 (0.1795) PPARA"
"26098","20696.17817471","0.182554",,"0.182554","NDUFB5 (0.182554) PCYT2","false","0.182554","NDUFB5 (0.182554) PCYT2"
"26099","27260.83516622","0.190771",,"0.190771","NDUFB5 (0.190771) UQCRC2","false","0.190771","NDUFB5 (0.190771) UQCRC2"
"26100","9360.11445378","0.207308",,"0.207308","NDUFB5 (0.207308) SDHB","false","0.207308","NDUFB5 (0.207308) SDHB"
"26101","24057.42137507","0.207666",,"0.207666","NDUFB5 (0.207666) TUFM","false","0.207666","NDUFB5 (0.207666) TUFM"
"26102","8426.0","0.21251",,"0.21251","NDUFB5 (0.21251) TBL1XR1","false","0.21251","NDUFB5 (0.21251) TBL1XR1"
"26103","13525.41999321","0.229783",,"0.229783","NDUFB5 (0.229783) PXMP2","false","0.229783","NDUFB5 (0.229783) PXMP2"
"26104","2003.17340985","0.240609",,"0.240609","NDUFB5 (0.240609) ST3GAL6","false","0.240609","NDUFB5 (0.240609) ST3GAL6"
"26105","9191.15305905","0.245279",,"0.245279","NDUFB5 (0.245279) UQCRH","false","0.245279","NDUFB5 (0.245279) UQCRH"
"26106","9054.62527157","0.177382",,"0.177382","CPT2 (0.177382) UQCRFS1","false","0.177382","CPT2 (0.177382) UQCRFS1"
"26107","1315.97036723","0.178814",,"0.178814","CPT2 (0.178814) IARS2","false","0.178814","CPT2 (0.178814) IARS2"
"26108","8426.0","0.183701",,"0.183701","CPT2 (0.183701) ZMYND11","false","0.183701","CPT2 (0.183701) ZMYND11"
"26109","8426.0","0.185753",,"0.185753","CPT2 (0.185753) NCKAP1","false","0.185753","CPT2 (0.185753) NCKAP1"
"26110","9213.82701001","0.191513",,"0.191513","CPT2 (0.191513) MCCC1","false","0.191513","CPT2 (0.191513) MCCC1"
"26111","13097.6032506","0.192959",,"0.192959","CPT2 (0.192959) ECHDC1","false","0.192959","CPT2 (0.192959) ECHDC1"
"26112","9900.56706519","0.196222",,"0.196222","CPT2 (0.196222) UQCRC2","false","0.196222","CPT2 (0.196222) UQCRC2"
"26113","6798.53718104","0.197615",,"0.197615","CPT2 (0.197615) NDUFS1","false","0.197615","CPT2 (0.197615) NDUFS1"
"26114","2662.70256968","0.217688",,"0.217688","CPT2 (0.217688) MRPL37","false","0.217688","CPT2 (0.217688) MRPL37"
"26115","24866.94076197","0.181778",,"0.181778","EXD2 (0.181778) PAPOLA","false","0.181778","EXD2 (0.181778) PAPOLA"
"26116","12999.22088389","0.207308",,"0.207308","EXD2 (0.207308) NDUFS4","false","0.207308","EXD2 (0.207308) NDUFS4"
"26117","31764.60283118","0.208338",,"0.208338","EXD2 (0.208338) SNCG","false","0.208338","EXD2 (0.208338) SNCG"
"26118","27988.67165574","0.176392",,"0.176392","ATP5F1 (0.176392) GPKOW","false","0.176392","ATP5F1 (0.176392) GPKOW"
"26119","42142.54197777","0.1767",,"0.1767","ATP5F1 (0.1767) FOXO4","false","0.1767","ATP5F1 (0.1767) FOXO4"
"26120","40856.13841117","0.176954",,"0.176954","ATP5F1 (0.176954) CS","false","0.176954","ATP5F1 (0.176954) CS"
"26121","46471.21595211","0.177978",,"0.177978","ATP5F1 (0.177978) LDHD","false","0.177978","ATP5F1 (0.177978) LDHD"
"26122","125970.0","0.180871",,"0.180871","ATP5F1 (0.180871) CMA1","false","0.180871","ATP5F1 (0.180871) CMA1"
"26123","16162.61349063","0.181467",,"0.181467","ATP5F1 (0.181467) GYS1","false","0.181467","ATP5F1 (0.181467) GYS1"
"26124","8426.0","0.182674",,"0.182674","ATP5F1 (0.182674) YAP1","false","0.182674","ATP5F1 (0.182674) YAP1"
"26125","1942.86407003","0.185247",,"0.185247","ATP5F1 (0.185247) NDUFA9","false","0.185247","ATP5F1 (0.185247) NDUFA9"
"26126","2498.75314174","0.187186",,"0.187186","ATP5F1 (0.187186) COX7B","false","0.187186","ATP5F1 (0.187186) COX7B"
"26127","7318.47617475","0.191235",,"0.191235","ATP5F1 (0.191235) EIF3K","false","0.191235","ATP5F1 (0.191235) EIF3K"
"26128","13353.51569941","0.192301",,"0.192301","ATP5F1 (0.192301) SDHB","false","0.192301","ATP5F1 (0.192301) SDHB"
"26129","9261.70864063","0.19465",,"0.19465","ATP5F1 (0.19465) UQCRFS1","false","0.19465","ATP5F1 (0.19465) UQCRFS1"
"26130","1535.82738309","0.19802",,"0.19802","ATP5F1 (0.19802) MDH2","false","0.19802","ATP5F1 (0.19802) MDH2"
"26131","6446.01912255","0.199267",,"0.199267","ATP5F1 (0.199267) OSBPL1A","false","0.199267","ATP5F1 (0.199267) OSBPL1A"
"26132","11144.55577417","0.203163",,"0.203163","ATP5F1 (0.203163) CPT2","false","0.203163","ATP5F1 (0.203163) CPT2"
"26133","70188.18696756","0.21138",,"0.21138","ATP5F1 (0.21138) COX8A","false","0.21138","ATP5F1 (0.21138) COX8A"
"26134","2296.62520671","0.225862",,"0.225862","ATP5F1 (0.225862) SYTL4","false","0.225862","ATP5F1 (0.225862) SYTL4"
"26135","31463.85082763","0.275397",,"0.275397","ATP5F1 (0.275397) NDUFS4","false","0.275397","ATP5F1 (0.275397) NDUFS4"
"26136","2977.2108258","0.291331",,"0.291331","ATP5F1 (0.291331) MRPL37","false","0.291331","ATP5F1 (0.291331) MRPL37"
"26137","9933.2414449","0.292671",,"0.292671","ATP5F1 (0.292671) UQCRC2","false","0.292671","ATP5F1 (0.292671) UQCRC2"
"26138","10649.8885144","0.177819",,"0.177819","MRPL37 (0.177819) MRPL45","false","0.177819","MRPL37 (0.177819) MRPL45"
"26139","4910.53164866","0.194218",,"0.194218","MRPL37 (0.194218) NDUFS4","false","0.194218","MRPL37 (0.194218) NDUFS4"
"26140","1169.05382433","0.195961",,"0.195961","MRPL37 (0.195961) NDUFB11","false","0.195961","MRPL37 (0.195961) NDUFB11"
"26141","4887.87082492","0.200796",,"0.200796","MRPL37 (0.200796) UQCRC2","false","0.200796","MRPL37 (0.200796) UQCRC2"
"26142","8426.0","0.184825",,"0.184825","NDUFS4 (0.184825) TM2D1","false","0.184825","NDUFS4 (0.184825) TM2D1"
"26143","20805.01449968","0.184996",,"0.184996","NDUFS4 (0.184996) UQCRB","false","0.184996","NDUFS4 (0.184996) UQCRB"
"26144","17193.32727805","0.185693",,"0.185693","NDUFS4 (0.185693) SDHB","false","0.185693","NDUFS4 (0.185693) SDHB"
"26145","4811.51254012","0.206525",,"0.206525","NDUFS4 (0.206525) SLC25A3","false","0.206525","NDUFS4 (0.206525) SLC25A3"
"26146","65961.68901899","0.215638",,"0.215638","NDUFS4 (0.215638) PPP1R16A","false","0.215638","NDUFS4 (0.215638) PPP1R16A"
"26147","10540.50303226","0.261698",,"0.261698","NDUFS4 (0.261698) UQCRC2","false","0.261698","NDUFS4 (0.261698) UQCRC2"
"26148","9146.41060656","0.179469",,"0.179469","UQCRC2 (0.179469) UQCRH","false","0.179469","UQCRC2 (0.179469) UQCRH"
"26149","4564.04499482","0.255503",,"0.255503","UQCRC2 (0.255503) UQCRFS1","false","0.255503","UQCRC2 (0.255503) UQCRFS1"
"26150","8426.0","0.186921",,"0.186921","ABCC9 (0.186921) HOOK1","false","0.186921","ABCC9 (0.186921) HOOK1"
"26151","9033.96276745","0.174663",,"0.174663","HOOK1 (0.174663) KRT18","false","0.174663","HOOK1 (0.174663) KRT18"
"26152","12478.58496909","0.175404",,"0.175404","HOOK1 (0.175404) LRRC48","false","0.175404","HOOK1 (0.175404) LRRC48"
"26153","1492.20662979","0.175791",,"0.175791","HOOK1 (0.175791) NTF4","false","0.175791","HOOK1 (0.175791) NTF4"
"26154","75636.50330868","0.175807",,"0.175807","HOOK1 (0.175807) QKI","false","0.175807","HOOK1 (0.175807) QKI"
"26155","6944.19192299","0.180468",,"0.180468","HOOK1 (0.180468) WNK1","false","0.180468","HOOK1 (0.180468) WNK1"
"26156","76272.50064108","0.18104",,"0.18104","HOOK1 (0.18104) WNK2","false","0.18104","HOOK1 (0.18104) WNK2"
"26157","4022.67087878","0.188785",,"0.188785","HOOK1 (0.188785) PACS2","false","0.188785","HOOK1 (0.188785) PACS2"
"26158","18988.27837337","0.189331",,"0.189331","HOOK1 (0.189331) MARCH2","false","0.189331","HOOK1 (0.189331) MARCH2"
"26159","9358.48901196","0.189414",,"0.189414","HOOK1 (0.189414) VTI1B","false","0.189414","HOOK1 (0.189414) VTI1B"
"26160","12648.6424838","0.191168",,"0.191168","HOOK1 (0.191168) ZNF423","false","0.191168","HOOK1 (0.191168) ZNF423"
"26161","2549.67678634","0.191891",,"0.191891","HOOK1 (0.191891) RIPK4","false","0.191891","HOOK1 (0.191891) RIPK4"
"26162","20836.6208324","0.192514",,"0.192514","HOOK1 (0.192514) S100A16","false","0.192514","HOOK1 (0.192514) S100A16"
"26163","16060.75189285","0.194171",,"0.194171","HOOK1 (0.194171) MAP7","false","0.194171","HOOK1 (0.194171) MAP7"
"26164","35734.88184873","0.195077",,"0.195077","HOOK1 (0.195077) PAK7","false","0.195077","HOOK1 (0.195077) PAK7"
"26165","26350.52645302","0.19743",,"0.19743","HOOK1 (0.19743) HSDL2","false","0.19743","HOOK1 (0.19743) HSDL2"
"26166","9355.40123161","0.197769",,"0.197769","HOOK1 (0.197769) TIMMDC1","false","0.197769","HOOK1 (0.197769) TIMMDC1"
"26167","9735.30363238","0.199971",,"0.199971","HOOK1 (0.199971) RPL19","false","0.199971","HOOK1 (0.199971) RPL19"
"26168","3102.02972334","0.201786",,"0.201786","HOOK1 (0.201786) KDF1","false","0.201786","HOOK1 (0.201786) KDF1"
"26169","6224.09505784","0.203893",,"0.203893","HOOK1 (0.203893) MDH1","false","0.203893","HOOK1 (0.203893) MDH1"
"26170","16480.75833709","0.207285",,"0.207285","HOOK1 (0.207285) TJP3","false","0.207285","HOOK1 (0.207285) TJP3"
"26171","21795.87138364","0.20891",,"0.20891","HOOK1 (0.20891) PVRL4","false","0.20891","HOOK1 (0.20891) PVRL4"
"26172","45360.31223109","0.221019",,"0.221019","HOOK1 (0.221019) ZNF106","false","0.221019","HOOK1 (0.221019) ZNF106"
"26173","3605.81080961","0.222152",,"0.222152","HOOK1 (0.222152) LAD1","false","0.222152","HOOK1 (0.222152) LAD1"
"26174","4471.55270659","0.22534",,"0.22534","HOOK1 (0.22534) KIF13B","false","0.22534","HOOK1 (0.22534) KIF13B"
"26175","3980.90997371","0.247398",,"0.247398","HOOK1 (0.247398) KRTCAP3","false","0.247398","HOOK1 (0.247398) KRTCAP3"
"26176","6563.25970346","0.252169",,"0.252169","HOOK1 (0.252169) SPINT1","false","0.252169","HOOK1 (0.252169) SPINT1"
"26177","2311.16213479","0.253736",,"0.253736","HOOK1 (0.253736) TFAP2A","false","0.253736","HOOK1 (0.253736) TFAP2A"
"26178","10611.50481469","0.25943",,"0.25943","HOOK1 (0.25943) UGP2","false","0.25943","HOOK1 (0.25943) UGP2"
"26179","4850.71492783","0.272126",,"0.272126","HOOK1 (0.272126) RAB25","false","0.272126","HOOK1 (0.272126) RAB25"
"26180","6995.55888825","0.285337",,"0.285337","HOOK1 (0.285337) ZEB1","false","0.285337","HOOK1 (0.285337) ZEB1"
"26181","8426.0","0.241909",,"0.241909","ABCD1 (0.241909) HRSP12","false","0.241909","ABCD1 (0.241909) HRSP12"
"26182","922.16253234","0.176785",,"0.176785","HRSP12 (0.176785) PTPRS","false","0.176785","HRSP12 (0.176785) PTPRS"
"26183","5845.56609525","0.196609",,"0.196609","HRSP12 (0.196609) PXDN","false","0.196609","HRSP12 (0.196609) PXDN"
"26184","12842.66921877","0.175334",,"0.175334","ABCD4 (0.175334) GBP6","false","0.175334","ABCD4 (0.175334) GBP6"
