"SUID","EdgeBetweenness","interaction","MI sano","MI_","MI_enfermos","name","selected","shared interaction","shared name"
"51005","38.0","0.175235",,,"0.175235","NUP188 (0.175235) NUP214","false","0.175235","NUP188 (0.175235) NUP214"
"51006","298.16666667","0.174273",,,"0.174273","TSC1 (0.174273) UCK1","false","0.174273","TSC1 (0.174273) UCK1"
"51007","68.0","0.160155",,,"0.160155","VRK3 (0.160155) ZNF473","false","0.160155","VRK3 (0.160155) ZNF473"
"51008","116.66666667","0.160176",,,"0.160176","NUP62 (0.160176) VRK3","false","0.160176","NUP62 (0.160176) VRK3"
"51009","172.66666667","0.161191",,,"0.161191","NUP62 (0.161191) SCAF1","false","0.161191","NUP62 (0.161191) SCAF1"
"51010","340.0","0.18471",,,"0.18471","SLK (0.18471) SMC3","false","0.18471","SLK (0.18471) SMC3"
"51011","172.0","0.211149",,,"0.211149","OBFC1 (0.211149) SLK","false","0.211149","OBFC1 (0.211149) SLK"
"51012","2.0","0.271178",,,"0.271178","OBP2A (0.271178) OBP2B","false","0.271178","OBP2A (0.271178) OBP2B"
"51013","2.0","0.446212",,,"0.446212","OR2W3 (0.446212) TRIM58","false","0.446212","OR2W3 (0.446212) TRIM58"
"51014","2.0","0.357154",,,"0.357154","OSBPL10 (0.357154) ZNF860","false","0.357154","OSBPL10 (0.357154) ZNF860"
"51015","54.0","0.175788",,,"0.175788","OSBPL11 (0.175788) ZNF148","false","0.175788","OSBPL11 (0.175788) ZNF148"
"51016","10.0","0.181454",,,"0.181454","OSBPL11 (0.181454) ZXDC","false","0.181454","OSBPL11 (0.181454) ZXDC"
"51017","4.0","0.219651",,,"0.219651","P2RY11 (0.219651) PPAN-P2RY11","false","0.219651","P2RY11 (0.219651) PPAN-P2RY11"
"51018","12.0","0.166207",,,"0.166207","PA2G4 (0.166207) WIBG","false","0.166207","PA2G4 (0.166207) WIBG"
"51019","8.0","0.190646",,,"0.190646","PA2G4 (0.190646) SMARCC2","false","0.190646","PA2G4 (0.190646) SMARCC2"
"51020","2.0","0.162478",,,"0.162478","PABPC1 (0.162478) PABPC3","false","0.162478","PABPC1 (0.162478) PABPC3"
"51021","114.51538462","0.164861",,,"0.164861","PACS1 (0.164861) SF3B2","false","0.164861","PACS1 (0.164861) SF3B2"
"51022","96.21422182","0.173701",,,"0.173701","PACS1 (0.173701) RAB1B","false","0.173701","PACS1 (0.173701) RAB1B"
"51023","99.72960643","0.175052",,,"0.175052","PACS1 (0.175052) RELA","false","0.175052","PACS1 (0.175052) RELA"
"51024","123.17157287","0.169212",,,"0.169212","REXO2 (0.169212) ZW10","false","0.169212","REXO2 (0.169212) ZW10"
"51025","2.0","0.218383",,,"0.218383","PAFAH1B3 (0.218383) PRR19","false","0.218383","PAFAH1B3 (0.218383) PRR19"
"51026","10.0","0.161804",,,"0.161804","PAK1IP1 (0.161804) TMEM14B","false","0.161804","PAK1IP1 (0.161804) TMEM14B"
"51027","10.0","0.176614",,,"0.176614","PAK1IP1 (0.176614) TMEM14C","false","0.176614","PAK1IP1 (0.176614) TMEM14C"
"51028","24.0","0.20712",,,"0.20712","PAK1IP1 (0.20712) RIOK1","false","0.20712","PAK1IP1 (0.20712) RIOK1"
"51029","2.0","0.281462",,,"0.281462","TMEM14B (0.281462) TMEM14C","false","0.281462","TMEM14B (0.281462) TMEM14C"
"51030","64.0","0.167463",,,"0.167463","PANK4 (0.167463) RER1","false","0.167463","PANK4 (0.167463) RER1"
"51031","53.0","0.171518",,,"0.171518","PARP16 (0.171518) VWA9","false","0.171518","PARP16 (0.171518) VWA9"
"51032","5.0","0.173451",,,"0.173451","PARP16 (0.173451) PDCD7","false","0.173451","PARP16 (0.173451) PDCD7"
"51033","2.0","0.662445",,,"0.662445","PAX8 (0.662445) PAX8-AS1","false","0.662445","PAX8 (0.662445) PAX8-AS1"
"51034","2.0","0.201394",,,"0.201394","PAXIP1 (0.201394) PAXIP1-AS1","false","0.201394","PAXIP1 (0.201394) PAXIP1-AS1"
"51035","2.0","0.195964",,,"0.195964","PCBD1 (0.195964) SGPL1","false","0.195964","PCBD1 (0.195964) SGPL1"
"51036","2.0","0.177049",,,"0.177049","PCDH11X (0.177049) PCDH11Y","false","0.177049","PCDH11X (0.177049) PCDH11Y"
"51037","9.0","0.160995",,,"0.160995","PCDHA10 (0.160995) PCDHA13","false","0.160995","PCDHA10 (0.160995) PCDHA13"
"51038","13.0","0.173045",,,"0.173045","PCDHA10 (0.173045) PCDHA8","false","0.173045","PCDHA10 (0.173045) PCDHA8"
"51039","12.5","0.185513",,,"0.185513","PCDHA13 (0.185513) PCDHA5","false","0.185513","PCDHA13 (0.185513) PCDHA5"
"51040","16.0","0.190481",,,"0.190481","PCDHA13 (0.190481) PCDHAC1","false","0.190481","PCDHA13 (0.190481) PCDHAC1"
"51041","4.0","0.221128",,,"0.221128","PCDHA13 (0.221128) PCDHA8","false","0.221128","PCDHA13 (0.221128) PCDHA8"
"51042","24.0","0.168967",,,"0.168967","PCDHA8 (0.168967) PCDHAC1","false","0.168967","PCDHA8 (0.168967) PCDHAC1"
"51043","11.0","0.167067",,,"0.167067","PCDHA1 (0.167067) PCDHA6","false","0.167067","PCDHA1 (0.167067) PCDHA6"
"51044","14.5","0.182683",,,"0.182683","PCDHA1 (0.182683) PCDHA13","false","0.182683","PCDHA1 (0.182683) PCDHA13"
"51045","11.0","0.19405",,,"0.19405","PCDHA1 (0.19405) PCDHA7","false","0.19405","PCDHA1 (0.19405) PCDHA7"
"51046","12.5","0.203096",,,"0.203096","PCDHA1 (0.203096) PCDHA8","false","0.203096","PCDHA1 (0.203096) PCDHA8"
"51047","33.0","0.214082",,,"0.214082","PCDHA1 (0.214082) PCDHA2","false","0.214082","PCDHA1 (0.214082) PCDHA2"
"51048","4.0","0.223207",,,"0.223207","PCDHA1 (0.223207) PCDHA5","false","0.223207","PCDHA1 (0.223207) PCDHA5"
"51049","11.0","0.196165",,,"0.196165","PCDHA6 (0.196165) PCDHA8","false","0.196165","PCDHA6 (0.196165) PCDHA8"
"51050","11.0","0.191384",,,"0.191384","PCDHA7 (0.191384) PCDHA8","false","0.191384","PCDHA7 (0.191384) PCDHA8"
"51051","22.0","0.173192",,,"0.173192","PCDHA2 (0.173192) PCDHA4","false","0.173192","PCDHA2 (0.173192) PCDHA4"
"51052","21.0","0.194365",,,"0.194365","PCDHA2 (0.194365) PCDHA5","false","0.194365","PCDHA2 (0.194365) PCDHA5"
"51053","22.0","0.304471",,,"0.304471","PCDHA2 (0.304471) PCDHA3","false","0.304471","PCDHA2 (0.304471) PCDHA3"
"51054","14.5","0.210317",,,"0.210317","PCDHA5 (0.210317) PCDHA8","false","0.210317","PCDHA5 (0.210317) PCDHA8"
"51055","2.0","0.239109",,,"0.239109","PCDHA11 (0.239109) PCDHA12","false","0.239109","PCDHA11 (0.239109) PCDHA12"
"51056","22.0","0.221206",,,"0.221206","PCDHAC1 (0.221206) PCDHAC2","false","0.221206","PCDHAC1 (0.221206) PCDHAC2"
"51057","11.0","0.161519",,,"0.161519","PCDHB10 (0.161519) PCDHB16","false","0.161519","PCDHB10 (0.161519) PCDHB16"
"51058","7.0","0.19617",,,"0.19617","PCDHB10 (0.19617) PCDHB14","false","0.19617","PCDHB10 (0.19617) PCDHB14"
"51059","10.0","0.334446",,,"0.334446","PCDHB10 (0.334446) PCDHB9","false","0.334446","PCDHB10 (0.334446) PCDHB9"
"51060","6.0","0.194177",,,"0.194177","PCDHB16 (0.194177) PCDHB8","false","0.194177","PCDHB16 (0.194177) PCDHB8"
"51061","2.0","0.223033",,,"0.223033","PCDHB11 (0.223033) PCDHB12","false","0.223033","PCDHB11 (0.223033) PCDHB12"
"51062","5.0","0.16209",,,"0.16209","PCDHB13 (0.16209) PCDHB16","false","0.16209","PCDHB13 (0.16209) PCDHB16"
"51063","4.0","0.258565",,,"0.258565","PCDHB13 (0.258565) PCDHB8","false","0.258565","PCDHB13 (0.258565) PCDHB8"
"51064","7.0","0.284554",,,"0.284554","PCDHB13 (0.284554) PCDHB14","false","0.284554","PCDHB13 (0.284554) PCDHB14"
"51065","14.0","0.163205",,,"0.163205","PCDHGA10 (0.163205) PCDHGC5","false","0.163205","PCDHGA10 (0.163205) PCDHGC5"
"51066","14.0","0.169805",,,"0.169805","PCDHGA10 (0.169805) PCDHGA3","false","0.169805","PCDHGA10 (0.169805) PCDHGA3"
"51067","14.0","0.189874",,,"0.189874","PCDHGA10 (0.189874) PCDHGA11","false","0.189874","PCDHGA10 (0.189874) PCDHGA11"
"51068","7.93333333","0.181627",,,"0.181627","PCDHGA3 (0.181627) PCDHGB5","false","0.181627","PCDHGA3 (0.181627) PCDHGB5"
"51069","4.4508658","0.239924",,,"0.239924","PCDHGA3 (0.239924) PCDHGB1","false","0.239924","PCDHGA3 (0.239924) PCDHGB1"
"51070","5.13333333","0.243923",,,"0.243923","PCDHGA3 (0.243923) PCDHGC3","false","0.243923","PCDHGA3 (0.243923) PCDHGC3"
"51071","5.1968254","0.248371",,,"0.248371","PCDHGA3 (0.248371) PCDHGB7","false","0.248371","PCDHGA3 (0.248371) PCDHGB7"
"51072","3.82051282","0.249715",,,"0.249715","PCDHGA3 (0.249715) PCDHGB4","false","0.249715","PCDHGA3 (0.249715) PCDHGB4"
"51073","4.19273504","0.295809",,,"0.295809","PCDHGA3 (0.295809) PCDHGB2","false","0.295809","PCDHGA3 (0.295809) PCDHGB2"
"51074","3.52051282","0.33483",,,"0.33483","PCDHGA3 (0.33483) PCDHGB6","false","0.33483","PCDHGA3 (0.33483) PCDHGB6"
"51075","3.38717949","0.34529",,,"0.34529","PCDHGA3 (0.34529) PCDHGA9","false","0.34529","PCDHGA3 (0.34529) PCDHGA9"
"51076","3.4","0.355364",,,"0.355364","PCDHGA3 (0.355364) PCDHGA4","false","0.355364","PCDHGA3 (0.355364) PCDHGA4"
"51077","3.4","0.365326",,,"0.365326","PCDHGA3 (0.365326) PCDHGA7","false","0.365326","PCDHGA3 (0.365326) PCDHGA7"
"51078","3.2","0.402311",,,"0.402311","PCDHGA3 (0.402311) PCDHGA5","false","0.402311","PCDHGA3 (0.402311) PCDHGA5"
"51079","3.06666667","0.407987",,,"0.407987","PCDHGA3 (0.407987) PCDHGA8","false","0.407987","PCDHGA3 (0.407987) PCDHGA8"
"51080","3.0","0.441768",,,"0.441768","PCDHGA3 (0.441768) PCDHGB3","false","0.441768","PCDHGA3 (0.441768) PCDHGB3"
"51081","3.0","0.472025",,,"0.472025","PCDHGA3 (0.472025) PCDHGA6","false","0.472025","PCDHGA3 (0.472025) PCDHGA6"
"51082","2.66666667","0.516253",,,"0.516253","PCDHGA3 (0.516253) PCDHGC4","false","0.516253","PCDHGA3 (0.516253) PCDHGC4"
"51083","2.0","0.523018",,,"0.523018","PCDHGA3 (0.523018) PCDHGC5","false","0.523018","PCDHGA3 (0.523018) PCDHGC5"
"51084","7.93333333","0.16359",,,"0.16359","PCDHGA11 (0.16359) PCDHGB5","false","0.16359","PCDHGA11 (0.16359) PCDHGB5"
"51085","5.13333333","0.222518",,,"0.222518","PCDHGA11 (0.222518) PCDHGC3","false","0.222518","PCDHGA11 (0.222518) PCDHGC3"
"51086","4.4508658","0.245085",,,"0.245085","PCDHGA11 (0.245085) PCDHGB1","false","0.245085","PCDHGA11 (0.245085) PCDHGB1"
"51087","3.82051282","0.246221",,,"0.246221","PCDHGA11 (0.246221) PCDHGB4","false","0.246221","PCDHGA11 (0.246221) PCDHGB4"
"51088","3.5982906","0.277138",,,"0.277138","PCDHGA11 (0.277138) PCDHGA2","false","0.277138","PCDHGA11 (0.277138) PCDHGA2"
"51089","4.19273504","0.280046",,,"0.280046","PCDHGA11 (0.280046) PCDHGB2","false","0.280046","PCDHGA11 (0.280046) PCDHGB2"
"51090","5.1968254","0.280456",,,"0.280456","PCDHGA11 (0.280456) PCDHGB7","false","0.280456","PCDHGA11 (0.280456) PCDHGB7"
"51091","3.73566434","0.286182",,,"0.286182","PCDHGA11 (0.286182) PCDHGA12","false","0.286182","PCDHGA11 (0.286182) PCDHGA12"
"51092","3.38717949","0.304032",,,"0.304032","PCDHGA11 (0.304032) PCDHGA9","false","0.304032","PCDHGA11 (0.304032) PCDHGA9"
"51093","3.52051282","0.308735",,,"0.308735","PCDHGA11 (0.308735) PCDHGB6","false","0.308735","PCDHGA11 (0.308735) PCDHGB6"
"51094","3.4","0.321698",,,"0.321698","PCDHGA11 (0.321698) PCDHGA4","false","0.321698","PCDHGA11 (0.321698) PCDHGA4"
"51095","3.2","0.343859",,,"0.343859","PCDHGA11 (0.343859) PCDHGA5","false","0.343859","PCDHGA11 (0.343859) PCDHGA5"
"51096","3.4","0.345304",,,"0.345304","PCDHGA11 (0.345304) PCDHGA7","false","0.345304","PCDHGA11 (0.345304) PCDHGA7"
"51097","3.06666667","0.375838",,,"0.375838","PCDHGA11 (0.375838) PCDHGA8","false","0.375838","PCDHGA11 (0.375838) PCDHGA8"
"51098","3.0","0.391927",,,"0.391927","PCDHGA11 (0.391927) PCDHGA6","false","0.391927","PCDHGA11 (0.391927) PCDHGA6"
"51099","3.0","0.413077",,,"0.413077","PCDHGA11 (0.413077) PCDHGB3","false","0.413077","PCDHGA11 (0.413077) PCDHGB3"
"51100","2.66666667","0.463727",,,"0.463727","PCDHGA11 (0.463727) PCDHGC4","false","0.463727","PCDHGA11 (0.463727) PCDHGC4"
"51101","2.0","0.480651",,,"0.480651","PCDHGA11 (0.480651) PCDHGC5","false","0.480651","PCDHGA11 (0.480651) PCDHGC5"
"51102","2.0","0.525658",,,"0.525658","PCDHGA11 (0.525658) PCDHGA3","false","0.525658","PCDHGA11 (0.525658) PCDHGA3"
"51103","4.03015873","0.16428",,,"0.16428","PCDHGA1 (0.16428) PCDHGB7","false","0.16428","PCDHGA1 (0.16428) PCDHGB7"
"51104","3.96666667","0.1854",,,"0.1854","PCDHGA1 (0.1854) PCDHGC3","false","0.1854","PCDHGA1 (0.1854) PCDHGC3"
"51105","2.66899767","0.19616",,,"0.19616","PCDHGA1 (0.19616) PCDHGA12","false","0.19616","PCDHGA1 (0.19616) PCDHGA12"
"51106","3.48717949","0.204559",,,"0.204559","PCDHGA1 (0.204559) PCDHGB4","false","0.204559","PCDHGA1 (0.204559) PCDHGB4"
"51107","2.52051282","0.206291",,,"0.206291","PCDHGA1 (0.206291) PCDHGB6","false","0.206291","PCDHGA1 (0.206291) PCDHGB6"
"51108","2.32051282","0.230774",,,"0.230774","PCDHGA1 (0.230774) PCDHGA9","false","0.230774","PCDHGA1 (0.230774) PCDHGA9"
"51109","3.12606838","0.253647",,,"0.253647","PCDHGA1 (0.253647) PCDHGB2","false","0.253647","PCDHGA1 (0.253647) PCDHGB2"
"51110","2.4","0.318231",,,"0.318231","PCDHGA1 (0.318231) PCDHGA7","false","0.318231","PCDHGA1 (0.318231) PCDHGA7"
"51111","3.38419913","0.320249",,,"0.320249","PCDHGA1 (0.320249) PCDHGB1","false","0.320249","PCDHGA1 (0.320249) PCDHGB1"
"51112","2.73333333","0.324715",,,"0.324715","PCDHGA1 (0.324715) PCDHGA8","false","0.324715","PCDHGA1 (0.324715) PCDHGA8"
"51113","2.2","0.344989",,,"0.344989","PCDHGA1 (0.344989) PCDHGA5","false","0.344989","PCDHGA1 (0.344989) PCDHGA5"
"51114","2.4","0.346576",,,"0.346576","PCDHGA1 (0.346576) PCDHGA4","false","0.346576","PCDHGA1 (0.346576) PCDHGA4"
"51115","2.5982906","0.357616",,,"0.357616","PCDHGA1 (0.357616) PCDHGA2","false","0.357616","PCDHGA1 (0.357616) PCDHGA2"
"51116","2.0","0.374301",,,"0.374301","PCDHGA1 (0.374301) PCDHGA6","false","0.374301","PCDHGA1 (0.374301) PCDHGA6"
"51117","2.33333333","0.391574",,,"0.391574","PCDHGA1 (0.391574) PCDHGC4","false","0.391574","PCDHGA1 (0.391574) PCDHGC4"
"51118","3.0","0.410356",,,"0.410356","PCDHGA1 (0.410356) PCDHGC5","false","0.410356","PCDHGA1 (0.410356) PCDHGC5"
"51119","3.0","0.415776",,,"0.415776","PCDHGA1 (0.415776) PCDHGA11","false","0.415776","PCDHGA1 (0.415776) PCDHGA11"
"51120","2.0","0.423152",,,"0.423152","PCDHGA1 (0.423152) PCDHGB3","false","0.423152","PCDHGA1 (0.423152) PCDHGB3"
"51121","3.0","0.425616",,,"0.425616","PCDHGA1 (0.425616) PCDHGA3","false","0.425616","PCDHGA1 (0.425616) PCDHGA3"
"51122","5.1968254","0.212865",,,"0.212865","PCDHGB7 (0.212865) PCDHGC5","false","0.212865","PCDHGB7 (0.212865) PCDHGC5"
"51123","4.53015873","0.219381",,,"0.219381","PCDHGB7 (0.219381) PCDHGC4","false","0.219381","PCDHGB7 (0.219381) PCDHGC4"
"51124","4.46666667","0.224422",,,"0.224422","PCDHGC3 (0.224422) PCDHGC4","false","0.224422","PCDHGC3 (0.224422) PCDHGC4"
"51125","5.13333333","0.224984",,,"0.224984","PCDHGC3 (0.224984) PCDHGC5","false","0.224984","PCDHGC3 (0.224984) PCDHGC5"
"51126","3.02222222","0.161848",,,"0.161848","PCDHGA12 (0.161848) PCDHGC3","false","0.161848","PCDHGA12 (0.161848) PCDHGC3"
"51127","3.06899767","0.169034",,,"0.169034","PCDHGA12 (0.169034) PCDHGA4","false","0.169034","PCDHGA12 (0.169034) PCDHGA4"
"51128","2.86899767","0.179423",,,"0.179423","PCDHGA12 (0.179423) PCDHGA5","false","0.179423","PCDHGA12 (0.179423) PCDHGA5"
"51129","2.52051282","0.182418",,,"0.182418","PCDHGA12 (0.182418) PCDHGB6","false","0.182418","PCDHGA12 (0.182418) PCDHGB6"
"51130","3.06899767","0.182861",,,"0.182861","PCDHGA12 (0.182861) PCDHGA7","false","0.182861","PCDHGA12 (0.182861) PCDHGA7"
"51131","2.32051282","0.184887",,,"0.184887","PCDHGA12 (0.184887) PCDHGA9","false","0.184887","PCDHGA12 (0.184887) PCDHGA9"
"51132","3.46899767","0.211071",,,"0.211071","PCDHGA12 (0.211071) PCDHGA8","false","0.211071","PCDHGA12 (0.211071) PCDHGA8"
"51133","3.02222222","0.211195",,,"0.211195","PCDHGA12 (0.211195) PCDHGB7","false","0.211195","PCDHGA12 (0.211195) PCDHGB7"
"51134","2.66899767","0.215105",,,"0.215105","PCDHGA12 (0.215105) PCDHGA6","false","0.215105","PCDHGA12 (0.215105) PCDHGA6"
"51135","2.66899767","0.223816",,,"0.223816","PCDHGA12 (0.223816) PCDHGB3","false","0.223816","PCDHGA12 (0.223816) PCDHGB3"
"51136","3.06899767","0.257583",,,"0.257583","PCDHGA12 (0.257583) PCDHGC4","false","0.257583","PCDHGA12 (0.257583) PCDHGC4"
"51137","3.73566434","0.283799",,,"0.283799","PCDHGA12 (0.283799) PCDHGC5","false","0.283799","PCDHGA12 (0.283799) PCDHGC5"
"51138","3.73566434","0.291859",,,"0.291859","PCDHGA12 (0.291859) PCDHGA3","false","0.291859","PCDHGA12 (0.291859) PCDHGA3"
"51139","2.90384615","0.165437",,,"0.165437","PCDHGB4 (0.165437) PCDHGB6","false","0.165437","PCDHGB4 (0.165437) PCDHGB6"
"51140","4.66666667","0.215905",,,"0.215905","PCDHGB4 (0.215905) PCDHGB5","false","0.215905","PCDHGB4 (0.215905) PCDHGB5"
"51141","3.82051282","0.238318",,,"0.238318","PCDHGB4 (0.238318) PCDHGC5","false","0.238318","PCDHGB4 (0.238318) PCDHGC5"
"51142","3.15384615","0.245377",,,"0.245377","PCDHGB4 (0.245377) PCDHGC4","false","0.245377","PCDHGB4 (0.245377) PCDHGC4"
"51143","3.27222222","0.187047",,,"0.187047","PCDHGB6 (0.187047) PCDHGB7","false","0.187047","PCDHGB6 (0.187047) PCDHGB7"
"51144","2.85384615","0.234667",,,"0.234667","PCDHGB6 (0.234667) PCDHGC4","false","0.234667","PCDHGB6 (0.234667) PCDHGC4"
"51145","3.52051282","0.275446",,,"0.275446","PCDHGB6 (0.275446) PCDHGC5","false","0.275446","PCDHGB6 (0.275446) PCDHGC5"
"51146","2.79273504","0.174719",,,"0.174719","PCDHGA9 (0.174719) PCDHGB2","false","0.174719","PCDHGA9 (0.174719) PCDHGB2"
"51147","3.49444444","0.191994",,,"0.191994","PCDHGA9 (0.191994) PCDHGB7","false","0.191994","PCDHGA9 (0.191994) PCDHGB7"
"51148","3.46666667","0.204642",,,"0.204642","PCDHGA9 (0.204642) PCDHGC3","false","0.204642","PCDHGA9 (0.204642) PCDHGC3"
"51149","2.32051282","0.252979",,,"0.252979","PCDHGA9 (0.252979) PCDHGB3","false","0.252979","PCDHGA9 (0.252979) PCDHGB3"
"51150","2.50769231","0.259618",,,"0.259618","PCDHGA9 (0.259618) PCDHGB6","false","0.259618","PCDHGA9 (0.259618) PCDHGB6"
"51151","2.72051282","0.263263",,,"0.263263","PCDHGA9 (0.263263) PCDHGC4","false","0.263263","PCDHGA9 (0.263263) PCDHGC4"
"51152","3.38717949","0.289539",,,"0.289539","PCDHGA9 (0.289539) PCDHGC5","false","0.289539","PCDHGA9 (0.289539) PCDHGC5"
"51153","3.52606838","0.265915",,,"0.265915","PCDHGB2 (0.265915) PCDHGC4","false","0.265915","PCDHGB2 (0.265915) PCDHGC4"
"51154","4.19273504","0.291847",,,"0.291847","PCDHGB2 (0.291847) PCDHGC5","false","0.291847","PCDHGB2 (0.291847) PCDHGC5"
"51155","3.12606838","0.326198",,,"0.326198","PCDHGB2 (0.326198) PCDHGB3","false","0.326198","PCDHGB2 (0.326198) PCDHGB3"
"51156","2.72051282","0.200839",,,"0.200839","PCDHGA7 (0.200839) PCDHGA9","false","0.200839","PCDHGA7 (0.200839) PCDHGA9"
"51157","2.52051282","0.215688",,,"0.215688","PCDHGA7 (0.215688) PCDHGB6","false","0.215688","PCDHGA7 (0.215688) PCDHGB6"
"51158","2.84848485","0.220115",,,"0.220115","PCDHGA7 (0.220115) PCDHGB1","false","0.220115","PCDHGA7 (0.220115) PCDHGB1"
"51159","2.65384615","0.240076",,,"0.240076","PCDHGA7 (0.240076) PCDHGB2","false","0.240076","PCDHGA7 (0.240076) PCDHGB2"
"51160","2.98717949","0.299455",,,"0.299455","PCDHGA7 (0.299455) PCDHGB4","false","0.299455","PCDHGA7 (0.299455) PCDHGB4"
"51161","2.73333333","0.32179",,,"0.32179","PCDHGA7 (0.32179) PCDHGC4","false","0.32179","PCDHGA7 (0.32179) PCDHGC4"
"51162","3.4","0.356596",,,"0.356596","PCDHGA7 (0.356596) PCDHGC5","false","0.356596","PCDHGA7 (0.356596) PCDHGC5"
"51163","2.4","0.362051",,,"0.362051","PCDHGA7 (0.362051) PCDHGB3","false","0.362051","PCDHGA7 (0.362051) PCDHGB3"
"51164","2.33333333","0.379309",,,"0.379309","PCDHGA7 (0.379309) PCDHGA8","false","0.379309","PCDHGA7 (0.379309) PCDHGA8"
"51165","3.78419913","0.226645",,,"0.226645","PCDHGB1 (0.226645) PCDHGC4","false","0.226645","PCDHGB1 (0.226645) PCDHGC4"
"51166","4.4508658","0.232133",,,"0.232133","PCDHGB1 (0.232133) PCDHGC5","false","0.232133","PCDHGB1 (0.232133) PCDHGC5"
"51167","3.38419913","0.283879",,,"0.283879","PCDHGB1 (0.283879) PCDHGB3","false","0.283879","PCDHGB1 (0.283879) PCDHGB3"
"51168","6.26666667","0.173326",,,"0.173326","PCDHGA8 (0.173326) PCDHGB5","false","0.173326","PCDHGA8 (0.173326) PCDHGB5"
"51169","3.24848485","0.190131",,,"0.190131","PCDHGA8 (0.190131) PCDHGB1","false","0.190131","PCDHGA8 (0.190131) PCDHGB1"
"51170","2.85384615","0.22795",,,"0.22795","PCDHGA8 (0.22795) PCDHGB6","false","0.22795","PCDHGA8 (0.22795) PCDHGB6"
"51171","3.12051282","0.230247",,,"0.230247","PCDHGA8 (0.230247) PCDHGA9","false","0.230247","PCDHGA8 (0.230247) PCDHGA9"
"51172","3.05384615","0.252674",,,"0.252674","PCDHGA8 (0.252674) PCDHGB2","false","0.252674","PCDHGA8 (0.252674) PCDHGB2"
"51173","2.73333333","0.376665",,,"0.376665","PCDHGA8 (0.376665) PCDHGB3","false","0.376665","PCDHGA8 (0.376665) PCDHGB3"
"51174","2.65384615","0.382922",,,"0.382922","PCDHGA8 (0.382922) PCDHGB4","false","0.382922","PCDHGA8 (0.382922) PCDHGB4"
"51175","2.4","0.406604",,,"0.406604","PCDHGA8 (0.406604) PCDHGC4","false","0.406604","PCDHGA8 (0.406604) PCDHGC4"
"51176","3.06666667","0.416974",,,"0.416974","PCDHGA8 (0.416974) PCDHGC5","false","0.416974","PCDHGA8 (0.416974) PCDHGC5"
"51177","3.74444444","0.161196",,,"0.161196","PCDHGA5 (0.161196) PCDHGC3","false","0.161196","PCDHGA5 (0.161196) PCDHGC3"
"51178","3.23717949","0.175874",,,"0.175874","PCDHGA5 (0.175874) PCDHGB4","false","0.175874","PCDHGA5 (0.175874) PCDHGB4"
"51179","2.72051282","0.206627",,,"0.206627","PCDHGA5 (0.206627) PCDHGB6","false","0.206627","PCDHGA5 (0.206627) PCDHGB6"
"51180","3.09848485","0.221258",,,"0.221258","PCDHGA5 (0.221258) PCDHGB1","false","0.221258","PCDHGA5 (0.221258) PCDHGB1"
"51181","2.52051282","0.236985",,,"0.236985","PCDHGA5 (0.236985) PCDHGA9","false","0.236985","PCDHGA5 (0.236985) PCDHGA9"
"51182","2.2","0.328765",,,"0.328765","PCDHGA5 (0.328765) PCDHGA7","false","0.328765","PCDHGA5 (0.328765) PCDHGA7"
"51183","2.53333333","0.332697",,,"0.332697","PCDHGA5 (0.332697) PCDHGA8","false","0.332697","PCDHGA5 (0.332697) PCDHGA8"
